  x  y  f
      672.448      907.517      9794.49
      630.093      838.087      9789.67
      1520.05      2029.76      9774.30
      959.169      1390.57      9750.10
      692.901      1138.63      9742.80
      2226.13      1546.16      9741.96
      1248.42      1979.36      9733.96
      2237.85      2294.89      9732.36
      2164.90      1819.20      9716.71
      2057.68      1798.48      9712.85
      783.809      2488.74      9712.39
      306.870      1733.58      9710.15
      1464.05      325.391      9705.59
      1942.12      660.464      9702.18
      1723.00      1768.89      9698.36
      1460.59      2356.53      9686.91
      1004.63      849.274      9686.06
      2137.17      941.007      9685.40
      975.339      1118.32      9678.75
      1105.95      1658.23      9665.29
      694.216      1030.13      9659.54
      2371.96      1892.85      9639.76
      1805.70      1129.12      9628.01
      999.886      596.858      9622.09
      740.709      2326.53      9621.13
      604.940      1208.55      9619.08
      1632.67      1317.83      9615.64
      1460.34      838.563      9601.73
      2230.93      2183.70      9578.34
      1028.55      699.039      9572.60
      1935.80      1899.88      9567.05
      2196.30      1681.65      9547.53
      1162.56      1068.03      9529.97
      2127.73      2219.73      9523.12
      882.482      1370.50      9522.09
      442.704      1462.05      9500.45
      1116.00      1631.29      9475.33
      617.634      435.066      9472.19
      1389.49      1030.34      9465.12
      743.519      573.337      9464.51
      1544.24      1967.07      9457.73
      1000.86      1727.63      9447.76
      1421.01      872.277      9444.71
      1663.19      2104.26      9444.44
      495.587      2234.90      9442.27
      863.555      931.768      9428.96
      2357.00      2280.41      9423.07
      1078.75      846.618      9417.00
      649.880      1705.89      9414.29
      742.234      1696.39      9413.14
      1626.94      2184.49      9412.72
      1398.71      1925.61      9412.14
      1644.37      2083.46      9410.46
      1184.98      1873.46      9406.46
      1324.11      650.303      9402.77
      587.781      1625.54      9401.88
      1842.63      988.196      9400.38
      554.327      2374.87      9398.02
      2293.63      2015.45      9394.34
      1809.28      2139.46      9392.39
      1689.74      2064.00      9381.13
      1086.57      920.111      9372.48
      1977.51      2029.42      9371.80
      525.736      818.387      9366.05
      1320.99      1441.35      9352.65
      2456.06      2040.10      9348.49
      1932.88      772.594      9345.75
      473.614      1300.25      9344.73
      859.104      1820.87      9344.58
      1517.43      1174.67      9339.89
      534.632      1577.08      9334.28
      1345.67      1382.16      9332.24
      570.491      1939.13      9324.13
      1331.03      2432.41      9313.59
      855.703      2068.17      9309.10
      558.134      2269.37      9303.05
      692.892      594.744      9296.93
      950.926      2180.16      9295.06
      724.724      853.897      9288.95
      1837.58      1324.23      9287.70
      533.008      877.249      9280.81
      538.746      763.885      9277.26
      1151.72      1396.37      9274.05
      1260.00      1292.70      9268.88
      1795.53      1308.72      9263.25
      1602.14      1895.48      9244.22
      1955.30      2126.87      9243.58
      1475.72      2114.26      9239.86
      2132.13      631.043      9224.04
      586.771      1199.78      9217.50
      2340.39      1191.17      9214.06
      2044.86      491.326      9200.15
      1557.48      2349.85      9195.66
      1276.77      1549.53      9178.51
      1434.80      1779.06      9173.15
      1436.61      687.880      9159.38
      505.287      2558.48      9151.22
      1214.95      1152.03      9146.73
      516.520      2048.52      9138.96
      1132.67      1630.13      9134.80
      1126.32      543.491      9134.57
      2460.31      247.155      9127.56
      2389.22      1522.62      9120.41
      580.397      2194.74      9095.38
      348.513      1145.49      9093.04
      525.186      941.416      9089.74
      1107.67      2262.84      9086.70
      1549.95      1026.12      9066.17
      1440.01      896.848      9054.30
      1046.43      841.499      9052.26
      1732.90      1465.46      9048.04
      420.016      666.434      9024.99
      858.929      2100.61      9014.62
      1965.79      522.243      9012.67
      839.911      1454.55      9009.17
      766.437      421.186      8993.20
      1342.71      1208.47      8986.16
      664.619      913.332      8983.99
      2137.74      1827.28      8983.49
      1341.34      2269.04      8981.90
      1032.74      1641.76      8978.67
      660.265      1378.44      8966.82
      2234.61      550.817      8962.46
      888.685      917.094      8958.10
      1458.28      888.192      8954.94
      1536.15      1993.74      8947.44
      2061.03      1172.46      8935.44
      1853.01      2317.44      8931.35
      2044.34      805.849      8923.07
      852.839      626.171      8915.46
      1924.18      1601.45      8909.03
      1074.96      1950.20      8906.55
      1049.25      1667.45      8903.56
      1849.86      1849.47      8883.75
      1562.19      1972.19      8877.10
      1660.44      1942.83      8874.35
      1505.35      1613.92      8861.52
      2177.36      1062.80      8860.25
      1024.47      459.137      8858.60
      638.182      2149.30      8857.72
      1602.17      2153.19      8857.56
      1569.39      576.396      8851.88
      1222.05      1790.51      8844.61
      1523.23      1960.28      8837.08
      1573.86      1321.05      8824.89
      1034.51      1968.48      8810.52
      2110.87      637.402      8807.65
      1454.88      1381.00      8805.99
      1411.93      1952.09      8803.53
      906.733      2132.85      8801.47
      213.124      750.018      8800.05
      2144.17      2176.27      8797.24
      1306.27      2543.27      8789.27
      632.591      2033.90      8787.36
      1168.65      634.449      8779.31
      776.943      972.565      8776.27
      1181.49      603.288      8769.42
      1366.38      1482.66      8769.10
      311.498      559.588      8763.07
      1720.45      1877.98      8754.66
      1274.23      1520.21      8752.42
      756.949      1239.77      8749.75
      1891.42      924.532      8748.26
      974.492      888.687      8747.46
      1320.30      2126.74      8740.31
      842.466      1730.98      8735.82
      1025.86      2139.22      8735.35
      1792.71      1368.62      8725.23
      1972.57      1300.16      8722.76
      1583.32      1808.78      8719.61
      718.576      2051.04      8709.86
      263.739      1670.95      8708.64
      1977.34      1446.51      8708.15
      1399.06      1338.95      8707.11
      1286.19      1267.88      8704.15
      1820.68      2141.29      8703.12
      988.967      1948.32      8698.73
      1544.27      2099.28      8692.46
      701.605      1698.45      8692.32
      1770.67      1825.32      8689.91
      2308.67      619.628      8686.36
      2296.20      2230.88      8685.74
      2293.83      777.404      8680.70
      625.519      1343.67      8679.14
      1207.65      528.401      8675.45
      703.321      1146.72      8648.45
      1060.28      1794.89      8643.27
      1728.56      983.207      8641.93
      871.928      1334.37      8638.40
      1671.83      1991.43      8626.22
      2282.44      1237.11      8623.96
      567.467      1444.25      8623.32
      1570.35      2067.08      8616.39
      1971.20      1530.61      8611.82
      1145.46      1994.39      8603.83
      2025.99      2011.75      8600.68
      508.610      1611.05      8598.85
      840.976      1567.72      8585.48
      2406.98      1371.35      8584.70
      1573.22      1410.40      8577.21
      1462.50      2087.61      8570.08
      2127.39      1001.64      8557.97
      1379.74      2200.67      8557.40
      1112.78      706.365      8548.53
      1653.51      2214.32      8536.47
      1255.06      550.270      8535.80
      1115.31      602.103      8534.54
      1691.63      773.329      8532.99
      1174.32      1663.91      8524.40
      1615.38      2111.94      8520.27
      322.223      1144.48      8516.39
      303.310      1073.16      8513.17
      1454.09      1514.02      8501.90
      1914.16      406.345      8497.24
      1427.67      804.513      8489.52
      582.065      339.109      8489.10
      412.010      1992.65      8487.90
      1848.21      1892.00      8475.81
      1469.74      1272.64      8474.29
      479.507      1727.03      8472.35
