            x            y            a            d            m            sx            sy             sm            c
   942.763977    97.384773   266.550968   -28.810141    16.402771     0.047322     0.044218     0.028920     0.977299
  1114.658325   597.583130   266.495070   -28.799501    16.402777     0.047736     0.044381     0.028991     0.977497
  1528.938599   442.524048   266.486211   -28.840696    16.403035     0.046776     0.044283     0.028860     0.988509
   520.806763  1147.893311   266.477433   -28.724328    16.403411     0.046885     0.042988     0.028665     0.979616
  1449.660522  1289.805054   266.412287   -28.792605    16.403650     0.073646     0.067582     0.059538    -1.000000
  1187.419800  1172.859619   266.437796   -28.777113    16.404473     0.052641     0.046857     0.038110     0.879619
   563.169312  1438.457642   266.448211   -28.713474    16.404657     0.047177     0.044403     0.028981     0.978892
   762.347473  1317.877075   266.448201   -28.735541    16.405627     0.047600     0.043265     0.028855     0.977267
   828.491272   926.070374   266.480715   -28.760165    16.405819     0.047817     0.043139     0.028914     0.986963
   723.049377    15.761342   266.570812   -28.796337    16.406043     0.046702     0.043597     0.028771     0.977660
  1072.736328  1528.787842   266.411322   -28.750312    16.406059     0.047408     0.043612     0.028860     0.892498
  1410.854492   335.590179   266.502720   -28.836381    16.406246     0.047127     0.044354     0.028949     0.977825
   484.659149  1276.307617   266.467589   -28.715086    16.407009     0.047846     0.044179     0.029040     0.976813
  1161.111084   596.598938   266.492559   -28.803314    16.408276     0.047097     0.044392     0.028986     0.981269
  1181.550049   131.587448   266.534438   -28.827818    16.408655     0.048240     0.044656     0.029205     0.983231
   578.132202  1476.182129   266.443888   -28.712831    16.408732     0.046988     0.043495     0.028841     0.977296
  1122.006348  1425.501831   266.418107   -28.759385    16.408748     0.046966     0.044515     0.029012     0.991973
  1355.427734  1315.786133   266.415167   -28.783693    16.409410     0.048054     0.043855     0.029079     0.954496
  1457.188721  1000.714233   266.438596   -28.807436    16.409794     0.047340     0.044065     0.028986     0.989810
  1470.573730   502.861328   266.483898   -28.833000    16.410453     0.048009     0.043543     0.029020     0.971958
   673.584045  1393.325195   266.446199   -28.724639    16.410553     0.042945     0.038669     0.037272     0.975637
   589.659119   158.401031   266.565076   -28.778520    16.410603     0.048071     0.044657     0.029213     0.977631
   689.914734   992.023743   266.482375   -28.745693    16.411246     0.046809     0.043031     0.028784     0.989894
   395.686554  1441.598999   266.457296   -28.699750    16.411535     0.034015     0.046362     0.034400     0.941898
   964.770508   407.444763   266.521049   -28.796696    16.411748     0.047718     0.044719     0.029195     0.978119
  1411.557739  1364.726562   266.407496   -28.785832    16.412786     0.048299     0.044292     0.029206     0.981583
   448.022247  1008.792053   266.494363   -28.725267    16.414796     0.046954     0.043740     0.028972     0.986478
   418.056274   509.271820   266.542221   -28.747380    16.414906     0.047140     0.044123     0.029053     0.987726
   807.123657   654.539795   266.507019   -28.771778    16.414963     0.048007     0.045484     0.029704     0.975712
   411.683838  1199.618530   266.478760   -28.712943    16.415436     0.048186     0.044784     0.029291     0.981851
  1255.137329  1260.129639   266.425933   -28.778306    16.415617     0.047227     0.043520     0.028984     0.976304
   338.983643   219.211105   266.573468   -28.755212    16.415707     0.047056     0.043845     0.029008     0.969604
   601.281006  1540.712891   266.436629   -28.711533    16.415899     0.047995     0.044405     0.029218     0.987834
   440.644379   467.949860   266.544779   -28.751240    16.416089     0.048022     0.043457     0.029085     0.985751
  1201.283813  1439.836304   266.412339   -28.765102    16.416389     0.042721     0.044403     0.034094     0.985356
  1543.533325  1372.093384   266.399416   -28.796160    16.416468     0.048290     0.043626     0.029177     0.986681
   943.862732  1586.653809   266.413196   -28.737026    16.417323     0.047536     0.044596     0.029196     0.982879
  1269.518311   256.124329   266.517989   -28.828831    16.417585     0.048378     0.043784     0.029233     0.984564
  1546.760254  1469.293823   266.390249   -28.791637    16.417842     0.050435     0.055375     0.034827     0.922575
  1569.634277  1189.958618   266.414793   -28.807236    16.417891     0.048126     0.043519     0.029137     0.977997
  1580.165649   184.361038   266.507232   -28.857535    16.418926     0.034543     0.046170     0.034272     0.925128
   982.478882   327.861969   266.527420   -28.802041    16.420621     0.048523     0.043963     0.029342     0.974633
   579.712830  1346.899048   266.455745   -28.719317    16.420860     0.048092     0.043793     0.029191     0.979461
  1510.864136  1225.660400   266.414786   -28.800719    16.420970     0.047689     0.044726     0.029289     0.978646
  1223.419312  1110.997803   266.441498   -28.783072    16.421519     0.048407     0.043656     0.029281     0.984797
   858.484009   493.297272   266.519057   -28.783863    16.421896     0.048774     0.044788     0.029532     0.987592
  1211.025513  1134.810181   266.439991   -28.780897    16.422086     0.047310     0.043996     0.029151     0.987297
   581.418579   754.580688   266.510399   -28.748570    16.423408     0.048853     0.045270     0.029617     0.975229
   807.030090   171.531021   266.551702   -28.795497    16.423794     0.047629     0.045119     0.029409     0.975623
  1549.009155   616.556519   266.468984   -28.833767    16.423816     0.047610     0.045088     0.029395     0.978203
   785.676331  1198.325195   266.457944   -28.743311    16.424129     0.048560     0.044939     0.029507     0.976340
   952.750488   636.862000   266.500502   -28.784449    16.424966     0.048087     0.044018     0.029299     0.980703
  1152.306519   148.271774   266.534531   -28.824628    16.425023     0.048477     0.044716     0.029486     0.982095
  1126.420410   333.239990   266.518865   -28.813443    16.425671     0.048805     0.044648     0.029548     0.923130
  1371.706665   512.738831   266.488522   -28.824502    16.425766     0.048440     0.044679     0.029456     0.988499
  1474.771851  1191.080078   266.420007   -28.799496    16.426982     0.048037     0.043874     0.029308     0.984790
   390.731079   644.051392   266.531287   -28.738545    16.427048     0.048191     0.043839     0.029325     0.991927
   631.139404   887.077698   266.495367   -28.746088    16.427864     0.047725     0.043834     0.029281     0.985460
   550.764465   111.342888   266.571605   -28.777677    16.427977     0.048397     0.045105     0.029565     0.976258
   654.024475   396.097656   266.539488   -28.772065    16.428470     0.047495     0.043865     0.029261     0.984915
  1209.470337  1478.432251   266.408313   -28.763866    16.428745     0.049182     0.045542     0.029822     0.962811
  1318.802979   703.701721   266.473820   -28.810828    16.428912     0.065580     0.046713     0.036996    -1.000000
  1155.354248   531.023010   266.498948   -28.806070    16.428943     0.048583     0.043939     0.029444     0.945209
   732.371277   715.349731   266.505579   -28.762732    16.429049     0.048957     0.045277     0.029713     0.978938
   675.182983    55.526535   266.569810   -28.790504    16.430480     0.048348     0.045485     0.029670     0.979245
  1104.310181  1017.281006   266.456836   -28.778030    16.430523     0.048749     0.044992     0.029647     0.990131
   922.817688  1227.668579   266.447552   -28.752979    16.430532     0.048272     0.045113     0.029569     0.987965
  1054.803955    82.135399   266.546109   -28.819973    16.430776     0.048123     0.044201     0.029425     0.983871
  1329.775146   636.191956   266.479450   -28.815036    16.430788     0.048306     0.044485     0.029493     0.983141
   828.550659   643.360474   266.506853   -28.774064    16.431051     0.049215     0.045425     0.029799     0.984117
  1382.338745   719.551758   266.468795   -28.815197    16.431113     0.048999     0.045613     0.029793     0.988400
  1539.470703   928.348999   266.440677   -28.817662    16.431709     0.049259     0.045417     0.029841     0.988396
   596.171631    82.460770   266.571737   -28.782777    16.431818     0.050370     0.052255     0.032428     0.955207
   599.039246   919.023926   266.494210   -28.741917    16.432826     0.047638     0.043858     0.029350     0.989784
   496.570862  1447.784668   266.451078   -28.707619    16.432937     0.052027     0.056111     0.034789    -1.000000
   502.420837  1239.447144   266.470001   -28.718337    16.433260     0.049335     0.045756     0.029932     0.950807
   600.601318  1218.861450   266.466408   -28.727305    16.434183     0.049015     0.044495     0.029648     0.982923
  1257.567871   538.093811   266.492569   -28.814006    16.434425     0.049054     0.044348     0.029648     0.984902
   533.398560   469.227753   266.539473   -28.758696    16.434459     0.049139     0.044945     0.029765     0.986253
  1079.099976   579.020996   266.498778   -28.797531    16.434989     0.047873     0.043979     0.029431     0.986924
   936.146423  1148.359985   266.454136   -28.757959    16.435138     0.048376     0.045400     0.029724     0.976757
   368.201660  1332.723511   266.468894   -28.702876    16.436512     0.048569     0.045135     0.029709     0.940214
  1307.753662   547.655334   266.488874   -28.817603    16.437279     0.058642     0.046113     0.033088    -1.000000
   952.218018    87.428848   266.551360   -28.811397    16.438074     0.048820     0.045763     0.029905     0.986052
  1072.038940    65.714493   266.546664   -28.822176    16.438988     0.048182     0.045175     0.029697     0.985210
  1576.799194   558.966309   266.472755   -28.838850    16.439029     0.048428     0.044240     0.029594     0.984756
  1128.672363   801.656128   266.475410   -28.790606    16.439754     0.049276     0.045656     0.029932     0.986368
   978.524597  1588.328247   266.411099   -28.739751    16.439827     0.049609     0.045663     0.030023     0.963388
  1537.552246  1091.007568   266.425741   -28.809505    16.440495     0.049308     0.044433     0.029790     0.989526
   760.274963  1113.704224   266.467188   -28.745413    16.441007     0.049091     0.045467     0.029906     0.990506
  1314.219238   245.852188   266.516436   -28.832958    16.441656     0.048716     0.044720     0.029751     0.979140
  1572.779419    34.415173   266.521525   -28.864303    16.442486     0.049018     0.045909     0.030009     0.925329
   479.394989  1403.544800   266.456127   -28.708403    16.442754     0.049685     0.046144     0.030156     0.923258
   339.986877  1192.343750   266.483445   -28.707491    16.443172     0.048409     0.045606     0.029875     0.905310
  1202.921997   585.744385   266.491222   -28.807236    16.443618     0.048425     0.045230     0.029805     0.985952
   709.761108  1329.109375   266.450108   -28.730728    16.444007     0.048867     0.044674     0.029797     0.983745
   912.713867   931.248047   266.475521   -28.766735    16.444949     0.049267     0.045403     0.029978     0.985172
   907.584167  1540.075928   266.419532   -28.736378    16.445282     0.049922     0.045118     0.029926     0.975543
   623.054993    17.568039   266.576238   -28.788142    16.445748     0.048628     0.045996     0.029997     0.989446
   694.731140  1385.023071   266.445782   -28.726761    16.446488     0.049048     0.044588     0.029846     0.985206
   731.159851  1069.390137   266.472915   -28.745232    16.447629     0.049074     0.046081     0.030101     0.895356
   498.761017   709.968750   266.519149   -28.744063    16.448742     0.049029     0.044666     0.029887     0.992998
  1112.967651   699.754150   266.485714   -28.794342    16.448906     0.048568     0.045386     0.029930     0.983184
  1163.925171    38.987152   266.543994   -28.830938    16.449319     0.048544     0.047711     0.030754     0.985661
  1280.200195  1018.412659   266.446877   -28.792226    16.450049     0.049297     0.046237     0.030213     0.988858
   999.266418    17.194414   266.555227   -28.818660    16.450156     0.049357     0.045336     0.030071     0.986504
   706.857544   193.849030   266.555241   -28.786281    16.450464     0.048808     0.045036     0.029934     0.981949
  1097.358276   432.333038   266.511325   -28.806219    16.450654     0.049885     0.046110     0.030286     0.980844
   851.041138   615.253235   266.508194   -28.777268    16.451389     0.048704     0.045531     0.030023     0.967066
   433.800079  1222.526611   266.475406   -28.713609    16.452470     0.049416     0.046432     0.030327     0.982883
  1492.457764   418.590973   266.490469   -28.838915    16.452945     0.050256     0.046511     0.030450     0.975038
  1444.642700   773.009705   266.460359   -28.817618    16.453198     0.049684     0.044919     0.030090     0.988911
   493.635925   110.461632   266.574881   -28.773089    16.453208     0.050098     0.046585     0.030436     0.975480
   732.280334   743.557922   266.502976   -28.761338    16.453281     0.049758     0.046477     0.030360     0.981041
  1099.141602    92.281372   266.542688   -28.823069    16.454657     0.049152     0.045866     0.030188     0.975455
  1151.483765   653.167236   266.487866   -28.799753    16.455437     0.049766     0.043751     0.036699     0.944521
   504.476654  1551.833130   266.441022   -28.703143    16.455673     0.050147     0.045537     0.030327     0.959355
  1396.434692  1117.373657   266.431213   -28.796776    16.456399     0.032332     0.049400     0.039815     0.983783
  1164.731445   921.732971   266.462286   -28.787624    16.456440     0.049746     0.045980     0.030287     0.977598
   734.572266  1321.415894   266.449429   -28.733117    16.457370     0.050431     0.046709     0.030562     0.984117
  1383.549683  1084.955688   266.434933   -28.797327    16.457471     0.050098     0.045173     0.030266     0.989461
   758.101440  1171.092407   266.462005   -28.742415    16.458077     0.048956     0.045095     0.030095     0.916371
   922.320923   593.035278   266.506259   -28.784137    16.458583     0.049812     0.045145     0.030238     0.993535
   767.309998  1267.401733   266.452588   -28.738426    16.458610     0.050145     0.046672     0.030532     0.974692
   363.936737  1253.338501   266.476468   -28.706433    16.458724     0.049169     0.046260     0.030311     0.986891
   895.374329   278.028198   266.536906   -28.797428    16.459244     0.050028     0.045205     0.030294     0.983002
  1412.338379  1470.981323   266.397630   -28.780666    16.459559     0.049918     0.045181     0.030274     0.984137
  1076.099976  1160.889648   266.445139   -28.768682    16.459903     0.049055     0.045234     0.030150     0.982153
   511.185089   901.694519   266.500729   -28.735649    16.461010     0.049855     0.046552     0.030886     0.969033
   988.442017   390.147278   266.521324   -28.799464    16.461147     0.050344     0.045673     0.030455     0.978554
  1190.664307   810.561829   266.471114   -28.795191    16.461887     0.050395     0.046904     0.030621     0.986710
   644.461731   284.878326   266.550311   -28.776752    16.461997     0.050383     0.045601     0.030465     0.985984
  1385.960938    91.224968   266.526729   -28.846370    16.462030     0.049146     0.045832     0.030288     0.987166
   746.293640   275.951477   266.545440   -28.785446    16.463293     0.049929     0.045344     0.030351     0.985538
   343.002563  1382.601562   266.465696   -28.698382    16.464218     0.049395     0.046695     0.030482     0.970995
   924.649292  1272.357788   266.443318   -28.750930    16.464822     0.050542     0.046812     0.030682     0.974066
  1428.273804   133.634872   266.520434   -28.847716    16.465021     0.050254     0.046786     0.030633     0.985047
  1219.422241  1593.410889   266.397129   -28.759014    16.465943     0.053537     0.031958     0.038214     0.983697
  1025.715332   248.632965   266.532331   -28.809437    16.466089     0.050352     0.046852     0.030657     0.981987
  1529.942017  1176.995728   266.418216   -28.804659    16.466195     0.049174     0.045241     0.030266     0.981420
  1324.374023   446.706421   266.497283   -28.823912    16.466315     0.050604     0.046588     0.030683     0.831282
   782.727112  1288.104004   266.449811   -28.738657    16.466945     0.050259     0.045671     0.030741     0.976540
   530.288452  1190.915527   266.472927   -28.722981    16.467081     0.050104     0.045590     0.030468     0.993074
  1104.872070   614.820862   266.494023   -28.797861    16.467136     0.049856     0.037792     0.036925     0.972675
   616.780640   245.475189   266.555504   -28.776443    16.468324     0.052832     0.077190     0.045462     0.836483
  1210.487427    62.881096   266.539177   -28.833538    16.468817     0.050712     0.045880     0.030665     0.979383
   341.890564  1369.984131   266.466924   -28.698912    16.469294     0.049494     0.045446     0.030373     0.982319
   653.403687   889.694580   266.493879   -28.747764    16.469388     0.050836     0.046801     0.030800     0.984220
   538.133362  1555.227905   266.438824   -28.705703    16.469613     0.058729     0.051013     0.035152    -1.000000
   337.849548   614.346008   266.536991   -28.735717    16.470250     0.049968     0.046838     0.030683     0.979675
   685.922974   344.102386   266.542513   -28.777205    16.470526     0.049464     0.045632     0.030432     0.985422
   689.122986   536.376038   266.524550   -28.768020    16.470752     0.049917     0.046954     0.030713     0.975621
   700.020081  1059.252808   266.475595   -28.743207    16.471035     0.049568     0.046351     0.030566     0.986733
   721.762329   570.153015   266.519600   -28.769006    16.471602     0.050176     0.046011     0.030596     0.866398
  1375.332397   541.144714   266.485691   -28.823400    16.471928     0.061981     0.049992     0.035686    -1.000000
  1083.302002   339.879120   266.520665   -28.809622    16.472429     0.050440     0.045958     0.030652     0.981921
   866.314575  1510.880249   266.424542   -28.734471    16.473903     0.050593     0.046062     0.030704     0.955680
  1483.088379   761.784973   266.459243   -28.821285    16.474190     0.053701     0.071381     0.044606    -1.000000
  1357.917236   579.122192   266.483153   -28.820122    16.474597     0.049683     0.045883     0.030562     0.980034
  1009.816345   651.678162   266.495937   -28.788346    16.475338     0.050308     0.046981     0.030808     0.983732
  1032.842529   435.308807   266.514661   -28.800844    16.475612     0.050204     0.046909     0.030805     0.984747
  1552.764160   235.637268   266.504021   -28.852794    16.475647     0.051448     0.047475     0.031554     0.983103
   768.591064  1315.577759   266.448064   -28.736160    16.476047     0.052022     0.053931     0.033267    -1.000000
   754.003479   253.503021   266.547085   -28.787173    16.476153     0.049970     0.047363     0.030870     0.985127
   426.665894  1259.240479   266.472412   -28.711226    16.476303     0.084294     0.048808     0.047967    -1.000000
   947.224854  1172.613525   266.451274   -28.757664    16.476473     0.050577     0.047301     0.030935     0.972495
  1362.309570   410.545166   266.498504   -28.828763    16.477250     0.051023     0.047584     0.031067     0.982883
  1251.276489  1178.136108   266.433730   -28.782027    16.478607     0.050629     0.046258     0.030824     0.982797
  1078.805298   934.577332   266.465911   -28.780030    16.479646     0.050624     0.047529     0.031015     0.980414
   762.668823   414.855713   266.531674   -28.779951    16.481062     0.050980     0.046446     0.030917     0.983500
  1093.656128   142.275314   266.538369   -28.820168    16.481307     0.051197     0.047137     0.031067     0.987260
   655.947510  1562.578491   266.431548   -28.714886    16.481371     0.050282     0.047549     0.030988     0.963843
   798.727173    89.452438   266.559761   -28.798854    16.481388     0.051071     0.047730     0.031166     0.986829
   726.201599  1305.286011   266.451389   -28.733232    16.481771     0.050801     0.047267     0.031574     0.965684
   689.344421   370.307098   266.539898   -28.776195    16.482397     0.051290     0.047347     0.031150     0.982328
   885.367249   980.851624   266.472466   -28.762081    16.482641     0.051179     0.046558     0.031011     0.966378
   917.993347  1023.099670   266.466733   -28.762647    16.482948     0.049930     0.046127     0.030766     0.987676
   400.247314   771.737976   266.518949   -28.733043    16.483017     0.050870     0.047068     0.031032     0.990929
  1333.992554   144.411972   266.524716   -28.839545    16.483056     0.050270     0.047543     0.031046     0.980450
   886.416931  1037.765015   266.467145   -28.759368    16.483248     0.051438     0.047049     0.031138     0.982601
   865.147217  1568.713013   266.419263   -28.731532    16.483421     0.050495     0.047130     0.030991     0.985134
   406.340271  1430.168213   266.457756   -28.701175    16.483471     0.051160     0.046677     0.031041     0.983253
   718.905273  1196.478149   266.461854   -28.737991    16.483540     0.050469     0.047713     0.031123     0.973475
  1442.755981   896.760559   266.449019   -28.811379    16.484083     0.050877     0.046990     0.031024     0.990842
  1301.478394  1542.190430   266.397263   -28.768182    16.484167     0.051517     0.046872     0.031167     0.987561
   685.089233   434.226166   266.534224   -28.772711    16.484849     0.050299     0.046835     0.030954     0.986122
   478.563782   364.962128   266.552183   -28.759372    16.486138     0.051415     0.046367     0.031067     0.988098
   794.433411  1009.125671   266.474943   -28.753322    16.486470     0.051495     0.046651     0.031152     0.984241
  1219.619751    99.440170   266.535282   -28.832483    16.487492     0.051719     0.048026     0.031410     0.977142
   337.450226  1538.295532   266.451623   -28.690276    16.487623     0.051757     0.047547     0.031359     0.979870
   767.862610  1383.322998   266.441844   -28.732770    16.487641     0.050707     0.047495     0.031151     0.976155
   971.744263   499.822449   266.512114   -28.792722    16.487655     0.051016     0.046827     0.031078     0.981152
   953.495850   704.694275   266.494187   -28.781176    16.487966     0.052196     0.047961     0.031352     0.990530
   640.337769  1495.278687   266.438640   -28.716932    16.488369     0.051518     0.047464     0.031288     0.968987
  1053.741577  1237.513916   266.439308   -28.763102    16.488972     0.051368     0.048086     0.031362     0.993245
   834.789917  1352.168091   266.440975   -28.739724    16.490010     0.050922     0.046847     0.031114     0.966366
   506.691803  1119.806152   266.480819   -28.724565    16.490447     0.051514     0.047191     0.031210     0.983629
   509.296814   947.209656   266.496627   -28.733259    16.490996     0.051403     0.047184     0.031261     0.946593
   732.558777   791.493408   266.498528   -28.759005    16.491621     0.052094     0.048321     0.031594     0.988013
  1140.587280  1316.011719   266.427186   -28.766277    16.491776     0.051631     0.046572     0.031213     0.985071
   650.394226  1163.733398   266.468716   -28.734050    16.492557     0.051868     0.047604     0.031422     0.974249
   492.075897  1332.675171   266.461965   -28.712915    16.492619     0.050738     0.047666     0.031248     0.967914
   928.380981   784.962830   266.488170   -28.775195    16.492654     0.051600     0.046625     0.031244     0.987703
   998.666504   855.379089   266.477723   -28.777430    16.492737     0.051808     0.048093     0.031486     0.983289
   372.536072   386.277344   266.556141   -28.749730    16.494671     0.052115     0.047788     0.031524     0.990061
   451.390717    34.948124   266.584229   -28.773371    16.495189     0.051763     0.046771     0.031330     0.974174
   822.683716  1241.828979   266.451851   -28.744170    16.495613     0.051631     0.047183     0.031346     0.987991
  1079.434204   495.900116   266.506448   -28.801643    16.495726     0.051907     0.046946     0.031394     0.982400
   794.417053  1137.925293   266.463038   -28.746989    16.496636     0.051900     0.046897     0.031397     0.979808
  1264.710571  1272.836182   266.424222   -28.778457    16.497823     0.051629     0.047230     0.031384     0.982791
   416.264374  1244.922852   266.474317   -28.711087    16.497903     0.051437     0.046859     0.031322     0.990393
  1362.739746  1050.095337   266.439322   -28.797355    16.497914     0.051435     0.046915     0.031320     0.989724
  1284.705933  1174.489014   266.432194   -28.784914    16.498235     0.051968     0.048530     0.031689     0.990632
  1394.830444   192.411819   266.516867   -28.842118    16.498628     0.051422     0.048319     0.031561     0.977583
   865.196655   551.378540   266.513309   -28.781554    16.499434     0.051551     0.048278     0.031589     0.976970
  1398.892456  1550.753296   266.391010   -28.775651    16.500087     0.051082     0.047611     0.031401     0.983003
   404.309540   888.456848   266.507932   -28.727638    16.500212     0.052123     0.048607     0.031759     0.989974
  1154.326416   394.937500   266.511595   -28.812674    16.501241     0.051766     0.046935     0.031463     0.973310
   822.185547    42.970772   266.562749   -28.803038    16.502265     0.051269     0.046875     0.031369     0.990646
   688.983582  1431.357300   266.441822   -28.724017    16.502751     0.051418     0.048469     0.031567     0.971490
  1429.204468   690.236755   266.468881   -28.820436    16.502796     0.051580     0.047754     0.031557     0.985305
  1347.689331   738.218445   266.469009   -28.811472    16.503630     0.052063     0.047786     0.031631     0.967607
   648.405945  1260.032959   266.459927   -28.729154    16.503798     0.058807     0.047529     0.033403    -1.000000
   668.213867   981.951660   266.484521   -28.744430    16.504928     0.051544     0.047060     0.031473     0.985066
  1435.550781  1238.467407   266.417824   -28.793988    16.505397     0.052767     0.048922     0.031987     0.979643
   589.191223  1488.299561   266.442149   -28.713131    16.506382     0.051777     0.048248     0.031715     0.909615
   712.452820  1073.562012   266.473576   -28.743511    16.506519     0.052805     0.048930     0.032008     0.986207
  1081.039551  1348.052002   266.427561   -28.759877    16.507421     0.051046     0.047030     0.031447     0.984711
   399.634674  1442.248413   266.457015   -28.700038    16.508276     0.055002     0.048382     0.032448     0.965540
  1234.124268  1116.686768   266.440372   -28.783660    16.508300     0.051609     0.048335     0.031719     0.975325
  1545.608643  1472.069214   266.390057   -28.791408    16.508383     0.054975     0.058686     0.036628    -1.000000
  1202.522339   442.350311   266.504510   -28.814250    16.509501     0.052915     0.048789     0.032037     0.983476
  1474.006958   248.695709   266.507224   -28.845769    16.509626     0.040487     0.049751     0.037439     0.972525
   520.942932   804.415588   266.509176   -28.741220    16.509927     0.051590     0.048758     0.031836     0.985204
   579.099792  1568.201538   266.435331   -28.708384    16.510242     0.054115     0.061884     0.041411     0.835147
   796.844238    46.980728   266.563796   -28.800787    16.510582     0.051539     0.047200     0.031578     0.979164
   950.327332  1464.918823   266.424083   -28.743538    16.510915     0.052504     0.047647     0.031752     0.982117
   335.224792  1548.714478   266.450785   -28.689584    16.511431     0.052194     0.048539     0.032252     0.984284
   536.391785  1200.359131   266.471712   -28.723012    16.511867     0.065366     0.054776     0.038471     0.957926
   652.947815   777.269653   266.504299   -28.753252    16.512193     0.051574     0.048271     0.031770     0.976345
  1067.848999   754.508972   266.483177   -28.787995    16.512296     0.052012     0.049037     0.031966     0.986202
   874.492737  1510.407104   266.424128   -28.735157    16.512986     0.053388     0.049374     0.032194     0.977416
   730.978943   879.287415   266.490499   -28.754562    16.514555     0.051644     0.048441     0.031851     0.980239
  1122.427246   994.406189   266.457936   -28.780623    16.514914     0.053169     0.049228     0.032242     0.980086
  1077.276245    86.703575   266.544428   -28.821570    16.515122     0.052554     0.048681     0.032020     0.905251
  1421.959473   588.900330   266.478661   -28.824831    16.515317     0.051457     0.047517     0.031695     0.983783
   444.612549   882.384094   266.506239   -28.731203    16.515631     0.053097     0.049175     0.032199     0.980973
   977.236511   820.194336   266.482176   -28.777423    16.515693     0.052285     0.048123     0.031917     0.990449
   660.470093   897.633606   266.492750   -28.747947    16.515872     0.053238     0.049150     0.032241     0.982468
  1327.101929  1523.468018   266.397557   -28.771179    16.516235     0.052036     0.049172     0.032080     0.980786
   849.015503   108.970673   266.555141   -28.801973    16.516400     0.051451     0.047390     0.031694     0.965795
   569.971497  1377.073364   266.453502   -28.717044    16.516620     0.052198     0.038436     0.037162     0.969966
  1058.977173   587.755554   266.499096   -28.795471    16.517942     0.051745     0.048354     0.031892     0.990015
  1352.348022   526.849243   266.488301   -28.822240    16.518225     0.069143     0.075682     0.050691     0.860750
  1180.538208   870.808838   266.466110   -28.791409    16.518697     0.053164     0.048385     0.032127     0.984931
  1455.034912  1147.609009   266.425133   -28.800036    16.519653     0.051996     0.049118     0.032077     0.980011
   855.933289   525.432007   266.516227   -28.782078    16.520456     0.052124     0.049278     0.032160     0.974745
   618.600647  1058.119019   266.480257   -28.736666    16.521026     0.053086     0.048122     0.032110     0.972395
   355.580200  1142.383179   266.487189   -28.711210    16.521336     0.053455     0.049450     0.032389     0.964009
  1333.088379   409.773407   266.500212   -28.826433    16.521473     0.052017     0.048442     0.032003     0.986611
   646.000732  1329.611694   266.453631   -28.725538    16.522970     0.052131     0.049257     0.032169     0.978783
  1403.459839  1076.649536   266.434585   -28.799348    16.523910     0.053605     0.049442     0.032461     0.987898
   513.564636   906.201965   266.500179   -28.735620    16.524531     0.053307     0.035318     0.040718     0.978379
   772.343933   287.673218   266.542898   -28.786982    16.525053     0.053363     0.049340     0.032398     0.979565
  1431.317261  1131.438721   266.427957   -28.798910    16.525527     0.053378     0.049726     0.032502     0.987597
  1081.458496  1299.466431   266.432028   -28.762301    16.526079     0.053800     0.049869     0.032634     0.956832
   521.522034  1504.068970   266.444480   -28.706873    16.526234     0.055046     0.068266     0.042086    -1.000000
  1486.914673  1593.352661   266.382137   -28.780684    16.526252     0.054812     0.034227     0.039631     0.986365
  1471.083252  1534.334717   266.388480   -28.782306    16.526625     0.052383     0.049230     0.032275     0.986740
  1455.064209    20.524040   266.529403   -28.855444    16.526762     0.052428     0.049629     0.032348     0.982763
   907.681702  1450.772095   266.427779   -28.740780    16.526824     0.053225     0.048874     0.032315     0.990536
   431.301483  1356.140503   266.463199   -28.706837    16.527316     0.053074     0.048427     0.032264     0.983933
  1480.833008   388.752899   266.493881   -28.839440    16.527466     0.052608     0.048869     0.032239     0.979162
   887.989380   617.610596   266.505908   -28.780147    16.527716     0.052360     0.049472     0.032310     0.984244
   944.751099   353.442596   266.527166   -28.797726    16.527973     0.053200     0.049786     0.032506     0.977488
  1138.680786    33.690651   266.545898   -28.829151    16.528132     0.053400     0.049372     0.032434     0.982957
   458.206360   798.051636   266.513274   -28.736448    16.528248     0.052616     0.048069     0.032154     0.984405
  1493.727905  1122.497314   266.425286   -28.804406    16.529398     0.053386     0.049926     0.032598     0.992930
   362.731445  1484.866577   266.455143   -28.694952    16.529451     0.053042     0.048475     0.032270     0.963157
  1163.437134   474.264984   266.503746   -28.809514    16.529950     0.053942     0.049553     0.033065     0.983760
   793.132690   953.736145   266.480137   -28.755940    16.530071     0.052610     0.049045     0.032319     0.983406
   667.615234   714.577637   266.509275   -28.757521    16.530921     0.053857     0.049976     0.032655     0.978170
   723.447815   523.989380   266.523775   -28.771410    16.531349     0.053610     0.048314     0.032415     0.982140
   743.843689  1063.063232   266.472789   -28.746571    16.531856     0.052582     0.048219     0.032219     0.971550
   624.454407  1446.351807   266.444050   -28.718051    16.531906     0.054012     0.049819     0.032720     0.980740
   910.313965  1535.394409   266.419812   -28.736830    16.531932     0.053654     0.049920     0.032662     0.977218
   393.621826  1390.037964   266.462176   -28.702118    16.532609     0.054102     0.048806     0.033421     0.988342
  1217.823120   131.028625   266.532459   -28.830786    16.532657     0.052672     0.048183     0.032244     0.980440
  1269.346436  1253.653442   266.425735   -28.779776    16.533247     0.121888     0.058501     0.095730     0.936481
   554.130737  1088.821777   266.481028   -28.729932    16.533433     0.052680     0.048751     0.032336     0.985056
   373.343048  1062.124634   266.493613   -28.716594    16.533743     0.054205     0.041201     0.038438     0.959308
